17.203125, 986.859375, 269.484375, 587.880615234375, 209.183349609375, 300.437255859375, 0.1658319520453705, -0.4530983892387163, -0.024660763253903425, 46672.609804673186, 6.233740967762032E7, 4660158.610580014
8.21875, 989.578125, 257.28125, 1077.7646484375, 419.337646484375, 977.1708984375, -0.04702103026296651, -0.12691313989773306, -0.10223857116374624, 37837.20978833215, 6.268729507163142E7, 4265984.630400337
3.71875, 989.640625, 262.09375, 1382.7021484375, 580.136474609375, 1326.6787109375, -0.19786087344905, -0.08450725124116118, -0.03816623789542282, 55929.919812083375, 6.269999138694644E7, 4442761.58996367
-0.515625, 987.796875, 276.125, 1135.437255859375, 1272.536865234375, 1584.578125, -0.3375359867062386, -0.01057842072875776, 0.15840199860552812, 50556.2242729019, 6.2509215271085575E7, 4950495.163494857
-11.859375, 988.46875, 271.9375, 1102.183349609375, 1055.5615234375, 1311.96484375, -0.2846404484557791, 0.04145077563031104, 0.18571291389501177, 66426.359830278, 6.258138935715051E7, 4771604.793786719
-35.671875, 987.515625, 271.71875, 449.345458984375, 136.781005859375, 263.7333984375, -0.06528368337204096, -0.19355062476617882, 0.06853260887780956, 98658.71744165257, 6.2418151581796244E7, 4736966.433328077
-46.890625, 986.796875, 271.375, 487.347412109375, 115.911865234375, 215.421875, -0.07228743887236361, -0.32958146434605107, 0.01641396289918339, 166966.8798609075, 6.2327471390337214E7, 4722575.671559418
-26.203125, 990.390625, 264.765625, 1411.786865234375, 630.550537109375, 246.898193359375, 0.3344090584210565, -0.2890103176803098, -0.25652920451161365, 94398.94585520939, 6.280436829074195E7, 4499275.537399808
-3.15625, 988.484375, 270.640625, 551.3505859375, 631.468505859375, 279.073974609375, 0.43406829333841856, -0.23683006522149408, -0.2134107127336325, 23120.722837673562, 6.2566001818247244E7, 4702190.038771315
-7.96875, 985.5, 275.015625, 250.3115234375, 77.9375, 125.515380859375, -0.23995713358421972, 0.179226744679255, 0.14950267928377048, 8534.110524662497, 6.2160988835060254E7, 4846025.9185143225
-17.5, 985.765625, 270.203125, 1176.125, 230.960693359375, 361.068115234375, -0.4490178191259939, -0.4934566719071374, 0.5060271085842284, 74316.59727551098, 6.220272900951952E7, 4688371.848890213
-31.296875, 988.375, 263.59375, 1792.083740234375, 544.140625, 724.2099609375, -0.4856019480408833, -0.508243683506954, 0.4416947529564649, 130311.54844099353, 6.254190397752415E7, 4468168.0365870055
-32.828125, 990.078125, 269.15625, 853.298583984375, 416.697021484375, 641.1943359375, -0.3761475676621235, -0.266849597577379, 0.3273423266394011, 89235.63910606244, 6.275404212465723E7, 4668646.733912321
-24.765625, 986.4375, 278.25, 142.241943359375, 135.24609375, 257.96875, 0.22310277050669955, 0.20661938494306628, 0.18550723026215227, 46610.90395114243, 6.228191369791226E7, 4964883.602438575
-26.140625, 985.578125, 275.953125, 96.370849609375, 91.181396484375, 180.107177734375, 0.04353839658236831, -0.11232754382221642, 0.07537904191183877, 47340.553231997066, 6.217203103587836E7, 4879667.879878217
-25.9375, 982.734375, 280.96875, 71.87109375, 85.226318359375, 167.8740234375, -0.1475243609027087, -0.2375539087784731, 0.07910857619063805, 45567.67896946707, 6.181242728145374E7, 5059390.563935475
-26.9375, 979.25, 290.265625, 54.15234375, 76.34375, 139.476318359375, -0.2257565537035923, -0.23110466977977065, -0.06761159608663428, 48904.344268488174, 6.1374981976825416E7, 5398734.613798108
-26.109375, 979.875, 294.9375, 157.909912109375, 74.921875, 141.68359375, -0.0488236486836892, -0.269566260883133, -0.33087473175119514, 48068.031453028445, 6.145294596912454E7, 5574003.220613079
-27.34375, 980.375, 301.328125, 288.7568359375, 80.234375, 164.439208984375, -0.05489394528492326, -0.07670434039535684, -0.4497916014963108, 62222.263749538026, 6.151595840607251E7, 5817729.226311749
