128.59375, 1008.84375, 59.40625, 1145.0537109375, 322.8818359375, 665.2412109375, -0.25116574109622664, -0.31434604459171145, -0.6692629098848487, 555339.3631133875, 3.2575347717863783E7, 127131.1656689813
110.53125, 1004.21875, 83.5625, 3768.6865234375, 1127.7333984375, 3035.37109375, -0.14735001043976864, -0.07700244971491806, -0.845688653706352, 470694.7127312708, 3.2301273173022322E7, 275827.1002963923
104.78125, 1005.03125, 94.71875, 3336.2958984375, 1103.7177734375, 2342.0771484375, -0.2285569178352594, 0.19083405286758148, -0.8354336099657268, 431392.7546157755, 3.2348225753219202E7, 321654.3478967757
135.96875, 1008.5, 72.9375, 1971.9677734375, 1039.3125, 1042.37109375, -0.06032349681269905, 0.3862562832911097, -0.033328377581504226, 615888.2734450118, 3.2574433332286857E7, 189068.7409486564
164.0625, 999.09375, 81.75, 2795.12109375, 1010.0224609375, 1649.0625, 0.04991560775190237, 0.14266264062262352, -0.12030959924055255, 926462.7834656755, 3.1962185029395327E7, 251576.95254109168
169.8125, 996.75, 98.8125, 2093.40234375, 647.5, 1277.90234375, -0.10571451753443424, -0.1183334403402237, -0.641895045796932, 975654.3448471592, 3.1806659372765042E7, 338425.49382159626
137.6875, 1004.40625, 73.53125, 1077.40234375, 642.4287109375, 1329.1865234375, -0.022422160407538524, -0.37557665455853195, 0.45313275791578156, 632066.5432214309, 3.2297960494214036E7, 201053.85194933714
119.28125, 1005.125, 69.15625, 1894.5771484375, 1556.671875, 1708.6943359375, 0.34584635549783344, -0.1118550214571609, -0.06090092880780796, 501264.94162697106, 3.2371596993955307E7, 201448.9778916165
118.46875, 1000.84375, 94.5, 2464.8740234375, 1924.0068359375, 1623.6875, 0.2760973124831984, -0.12103212752718871, -0.32052964914663445, 507411.7252602258, 3.211190804366985E7, 315714.12673731055
119.75, 1006.53125, 76.8125, 1030.75, 824.6240234375, 1084.83984375, 0.11257628838651997, -0.1415368970774357, -0.5800367656859762, 479111.6390594309, 3.243262338394834E7, 207919.34838405024
130.9375, 1009.53125, 69.0, 484.05859375, 397.4990234375, 715.3125, -0.37529574024003126, 0.3736063684831139, -0.6313911266291033, 558561.5608084975, 3.2621021713304266E7, 167639.17426453356
137.59375, 1003.46875, 69.125, 433.9912109375, 248.8115234375, 646.296875, -0.45722534892462746, 0.3927715802185867, -0.7045494706785378, 612414.3164782664, 3.222790365500223E7, 157896.83261005452
146.53125, 1006.5, 64.09375, 361.7490234375, 175.1875, 311.8974609375, -0.06659850906018694, 0.20073258666462593, -0.48010926884097244, 695630.6566702039, 3.241974177245059E7, 136161.245990674
128.75, 1002.5, 87.53125, 1213.25, 248.4375, 816.9990234375, 0.3041814641397886, -0.22824042794374544, -0.7386467377332954, 563161.7165714103, 3.216673437841492E7, 266021.34333263634
119.34375, 1003.71875, 83.0625, 926.2255859375, 303.7021484375, 971.24609375, 0.17941897473068144, -0.44946140940754903, -0.5878121767186847, 479552.7592389391, 3.2243794163923614E7, 244538.13318587124
130.34375, 1006.21875, 65.9375, 974.6630859375, 320.2958984375, 987.62109375, 0.06418525165792081, -0.36840840312073286, -0.7943821465065561, 569762.9681744669, 3.2407542010018915E7, 159677.78167447262
118.15625, 1006.3125, 88.25, 1060.0693359375, 778.08984375, 1445.875, 0.059679704915318904, 0.15684368323466175, -0.7172221750208984, 466261.17776497395, 3.2415961458807543E7, 270344.8807949719
104.125, 1007.96875, 97.625, 397.046875, 874.7177734375, 621.234375, 0.4648923007434206, 0.039536239580593366, -0.24907609054886365, 353822.3419348771, 3.2525137134066865E7, 319188.31523431104
103.4375, 1003.84375, 86.84375, 177.99609375, 369.8818359375, 239.7568359375, 0.6215195714360856, -0.5578277575993164, -0.5023468018895142, 347372.76072792464, 3.2256984248500265E7, 247540.98737208114
111.5, 1005.65625, 83.40625, 165.1875, 108.6005859375, 129.3037109375, 0.1349735624024868, 0.0388891492020035, -0.1748009136401762, 399414.40796378197, 3.236546533773932E7, 225055.72069740779
111.90625, 1006.25, 81.34375, 205.8974609375, 89.0625, 244.3505859375, -0.1332112878284803, -0.08658719166118513, -0.4218608491471538, 403848.19789421035, 3.2402790063064255E7, 218070.57022076187
87.40625, 1014.28125, 78.96875, 1215.3662109375, 308.9521484375, 1905.3427734375, -0.191478940170497, -0.1728887653952473, -0.64033640447246, 257156.3809527857, 3.292776192192156E7, 253812.51131733911
119.84375, 1010.34375, 9.4375, 5075.8818359375, 585.3505859375, 6775.68359375, -0.06898791227888207, 0.27250214174515747, -0.7908941590323335, 612722.20538636, 3.2679917952924043E7, 129669.73590589843
150.0625, 999.34375, -36.15625, 3434.62109375, 472.8505859375, 1407.4443359375, 0.40201462124612225, -0.015103533626945182, -0.5976364912476982, 754419.915542731, 3.1966079473947197E7, 74236.11748664363
